university,startup_name,description,website,funding_usd,funding_stage,categories,founded,city,country,is_ai_related,ai_confidence_score,tags,location,source,cohort_year,enriched_from
Duke,Liv-Sanitas,"Liv-Sanitas is an outcomes-based liver health platform that stratifies risk for metabolic and alcoholic liver disease and provides high-risk individuals personalized action plans tailored to their motivations, circumstances, and cultural identity to improve liver health outcomes.",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,MedPull,"MedPull is an AI-powered patient intake platform built for community health centers. We automate multilingual intake, insurance eligibility, and documentation using speech and handwriting recognition and conversational AI, reducing administrative burden and improving access to care for underserved p",,,,,,,,True,0.6,,,Duke Startup Showcase,2026,
Duke,momnt.,"momnt is a wristband that helps users manage their screen time by enforcing a daily “time bank” for distracting apps. Apps are locked by default and can only be unlocked by intentionally drawing time from the wristband, encouraging mindful and deliberate use.",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Mr. Drop,"Mr. Drop is a handheld device that converts standard eye drops into a gentle mist, improving ease of use, dosing accuracy, and medication delivery. Designed to work with existing eye drop bottles, it reduces waste and cost while increasing accessibility for patients and animals.",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,NanoPoly Resources,"NanoPoly Resources is a proprietary, bio-centered nanobead substrate which enables accelerated research into environmental and medical nanoplastic applications. Specifically, our solution uses a novel, reproducible workflow for generating environmentally relevant nanoplastics that capture the hetero",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Nowa,"nowa is a blockchain compliance platform for the digital asset ecosystem, recognized as the winner of the DTCC AI Hackathon, that detects money laundering behaviors across all tokens and chains. Grounded in proprietary research from our founders, we provide a universal ""Know Your Transaction"" (KYT) ",https://nowa.ai/,nan,,"Artificial Intelligence (AI),Blockchain,E-Learning,Internet of Things,Training",2017-01-01,Singapore,SGP,True,0.2,,,Duke Startup Showcase,2026,Crunchbase
Duke,Pacto,"Pacto is a refreshing sunscreen made for golfers, keeping the grip dry so they can hit that one perfect shot-and stay out long enough to do it again.",http://www.pactoltd.com,nan,,Tourism,1967-01-01,Sanur,IDN,False,0.0,,,Duke Startup Showcase,2026,Crunchbase
Duke,Sand Intelligence,,,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Scora AI,Scora is building the world’s first AI sports analyst — a system that turns live sports plays into real-time insights by parsing historical data.,,,,,,,,True,0.2,,,Duke Startup Showcase,2026,
Duke,Serv Technologies Group,"We are building a data-driven intelligence layer for restaurant drive-thrus that captures real customer behavior to inform better decisions. Our platform helps restaurants improve upselling, personalize recommendations, increase consistency, and learn what works over time — using behavioral data to ",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Silk,"Silk is your AI-driven shopping co-pilot, everywhere you shop. Silk empowers consumers to use AI on their personal shopping data to save time and money and spark joy.",http://www.silk.co,3655900.0,,"Artificial Intelligence (AI),Data Visualization,Developer Tools,SEO",2010-01-01,Amsterdam,NLD,True,0.4,,,Duke Startup Showcase,2026,Crunchbase
Duke,Sticky Jams,"Sticky Jams is for wrestlers who desire to listen to their personalized music while training, our patented bluetooth headgear speaker insert is a product that makes wrestling more enjoyable while encouraging wrestlers to wear headgear.",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,StratoPlanner,"StratoPlanner is a neuroscience-backed, ADHD-friendly planning system that integrates cognitive behavioral strategies, flexible discbound layouts, and dopamine-boosting design to support executive function, reduce cognitive overload, and create sustainable, shame-free productivity. Designed through ",,,,,,,,True,0.2,,,Duke Startup Showcase,2026,
Duke,Students Who Sit,Students Who Sit connects student babysitters to faculty staff and alumni at the same institution to offer babysitting services.,,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,The Agentic Rolodex,"An AI-powered platform that analyzes in-person conversations, extracts key topics and relationships, and turns them into searchable, living profiles for the people you meet. It helps users easily recall past discussions, stay up to date on contacts, and get context by simply chatting with a digital ",,,,,,,,True,0.4,,,Duke Startup Showcase,2026,
Duke,Toilemetry,"Toilemetry is an NIH-funded medical technology venture developing a clinical smart toilet system that automates urine output tracking in hospitals, delivering real-time, accurate data that improves patient care and reduces nursing workload.",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,TripSync,"A unified group-planning platform that streamlines decision-making for travel and events by integrating scheduling, budgeting, voting, and shared organization and planning tools into one collaborative workspace. Helps groups easily align on dates, destinations, budgets, and itineraries, containing a",http://www.tripsync.co,nan,,nan,2015-04-28,nan,nan,False,0.0,,,Duke Startup Showcase,2026,Crunchbase
Duke,uncharted,We build AI/ML-driven workflows for small investment firms.,https://www.uncharted.city/,7000000.0,,Infrastructure,2011-05-01,New York,USA,True,0.4,,,Duke Startup Showcase,2026,Crunchbase
Duke,Vector,"Vector is an AI-powered ""Holistic Chief of Staff"" that helps high-achieving students bridge the gap between their potential and performance. By synthesizing biometric health data with executive planning, Vector actively intervenes to prevent burnout and scaffold the achievement of long-term goals.",https://vectorsolutions.net/en,nan,,"Hardware,Software,Telecommunications,Video on Demand,VoIP,Wireless",1988-01-01,Gdynia,POL,True,0.4,,,Duke Startup Showcase,2026,Crunchbase
Duke,VoxIntel AI,"VoxIntel is an AI-powered real-time sales coaching platform that provides live guidance during sales calls, helping B2B sales teams close deals faster by surfacing the right questions and insights at exactly the right moment using proven MEDDIC methodology.",,,,,,,,True,0.4,,,Duke Startup Showcase,2026,
Duke,WeGotYou,"WeGotYou is a nurse practitioner–founded telemedicine startup focused on adolescent care, providing teens with confidential, high-quality mental and reproductive health services. Built by clinicians who specialize in earning teen trust and partnering with families, WeGotYou delivers accessible care ",,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,Duke Innovation & Entrepreneurship,,,,,,,,,False,0.0,,,Duke Startup Showcase,2026,
Duke,1854 Reserve,"Our mission is to craft premium, private label bourbons tailored to our clients' unique identities, providing personalized, high-quality products that elevate brands and foster lasting partnerships.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Advocait,"Advocait is a Knowledge-Augmented Generation platform designed to assist frontline professionals—such as social workers, legal aid providers, and clinicians—in delivering real-time financial guidance to individuals facing crises. By leveraging years of experience developing financial resource landsc",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Auxiom AI,A personalized AI journalist,,,,,,,,True,0.2,,,Duke Startup Showcase,2025,
Duke,Bern,"LangPals by Bern is the first AI-powered interactive language learning stuffed animal designed to make second language acquisition fun, natural, and screen-free for children aged 5–10.",https://www.bern.com,nan,,"Guides,Hospitality,Travel Accommodations,Travel Agency",1890-01-01,Bern,CHE,True,0.4,,,Duke Startup Showcase,2025,Crunchbase
Duke,Bleu Story,"Bleu Story is a sustainable fashion brand that showcases Indian textiles through French silhouettes, exclusively in shades of blue.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Blue Horse Entries,"Blue Horse Entries is a digital platform that increases access to equine sports by simplifying the process for horseback riders to find and enter equestrian events and helping event organizers manage entries, reach more riders, and increase profit.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Dr. Milou,"Dr. Milou is the first all-in-one at-home pet oral care ecosystem, combining AI-powered smart tools and biotech innovation to make dental care simple, effective, and stress-free.",www.drmilou.co,0.015,Accelerator/Incubator Backed,Consumer Products and Services (B2C),2024.0,Durham,United States,True,0.4,,,Duke Startup Showcase,2025,PitchBook
Duke,Ember Learning,A classroom copilot to make teaching simple and learning fun.,,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,ForOurLastNames,"ForOurLastNames transforms financial trauma into financial action through its ""ready, set, go"" process for first-generation wealth-builders.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Harmoniq,"Harmoniq is a social music platform that seamlessly connects users across different streaming services, allowing them to share, discover, and interact with songs, albums, playlists, and podcasts in a vibrant community.",https://harmoniq.com.au,nan,,"Enterprise Resource Planning (ERP),Information Technology,Software",nan,Sutherland,AUS,False,0.0,,,Duke Startup Showcase,2025,Crunchbase
Duke,Hillman Hall,"Hillman Hall is a private members club connecting Black professionals globally through curated networking, cultural events, and resources designed to foster economic growth and promote professional development.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,How Sanguine Dinner Experiences,"Intimate, luxurious dinner experiences in comfortable spaces.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Kounslr,"AI-powered high school and college application management to increase the efficiency of counseling teams at public schools, private schools, international schools, and college/career counseling firms.",,,,,,,,True,0.4,,,Duke Startup Showcase,2025,
Duke,Let's Get Visa,"Let's Get Visa is an AI-powered immigration platform that streamlines the visa, green card, and other immigration application processes—eliminating the need for costly attorneys by automating complex tasks. Think of it as TurboTax for immigration services, making the process faster, more affordable,",,,,,,,,True,0.4,,,Duke Startup Showcase,2025,
Duke,Lokaresto,"Lokaresto offers a digital menu system, allowing customers to view and order food digitally and restaurants to manage order systems to handle customer orders more efficiently.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Lunch Bunch,Lunch Bunch LLC is a lunch tray company dedicated to providing sustainable and customizable lunch trays to universities and schools to enhance dining room operations while reducing waste and improving menu offerings.,https://lunch-bunch.com,nan,,"Delivery Service,Food and Beverage,Nutrition,Snack Food",2022-01-01,Los Angeles,USA,False,0.0,,,Duke Startup Showcase,2025,Crunchbase
Duke,Men's Health Clinic,"Men’s Health Clinic Zimbabwe provides healthcare services just for men in a private, safe, and stigma-free environment adapted to suit the man’s needs.",https://menshealthclinic.com/au,nan,,"Health Care,Health Diagnostics,Hospital,Outpatient Care",2011-01-01,North Sydney,AUS,False,0.0,,,Duke Startup Showcase,2025,Crunchbase
Duke,Moodscapes,"MoodScapes is an AR-powered event planning and visualization platform that allows planners and clients to preview, customize, and refine event layouts in real time. By bridging the gap between vision and execution, MoodScapes minimizes misalignment, reduces costly last-minute changes, and streamline",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,MyRoots,"MyRoots is a storytelling platform that connects families with their elderly loved ones through AI-assisted digital biographies, preserving personal histories while fostering deep intergenerational connections.",,,,,,,,True,0.2,,,Duke Startup Showcase,2025,
Duke,Poppy's,"Poppy’s is on a mission to become the first national challah brand, bringing this rich Jewish tradition from small bakeries to the national bread aisle. Rooted in the ritual of breaking bread, Poppy’s blends quality, storytelling, and accessibility to make challah a staple in every home.",https://www.poppysbrooklyn.com,nan,,"Catering,Events,Food and Beverage",2013-01-01,Brooklyn,USA,False,0.0,,,Duke Startup Showcase,2025,Crunchbase
Duke,Solis,"AI-powered strategy, from research to execution.",nan,nan,,Software,nan,nan,nan,True,0.4,,,Duke Startup Showcase,2025,Crunchbase
Duke,StartSomething,"StartSomething is a platform that helps students and aspiring entrepreneurs turn ideas into reality by providing step-by-step guides, AI-powered tools, and a collaborative space to find cofounders and access funding opportunities.",http://start-something.com,nan,,"Consulting,Electronics,Product Management",2012-01-01,Somerville,USA,True,0.4,,,Duke Startup Showcase,2025,Crunchbase
Duke,Swan & Lake,"Swan & Lake revolutionizes makeup removal by offering a water-free, single-use makeup-removing mitt that simplifies and shortens your beauty routine.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Wild Horizon,"Wild Horizon is an animal-based protein bar CPG startup, focused on creating high-quality, nutrient-dense food products inspired by traditional methods.",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,Xerové,"Our revolutionary waterless wastewater system solves the Gates Toilet Challenge by providing a sustainable, cost-effective sanitation solution that processes black and grey water separately, converting waste into organic fertilizer on site using biodegradable technology, while eliminating the need f",,,,,,,,False,0.0,,,Duke Startup Showcase,2025,
Duke,AHAV,"Healthy snacks seeking to improve lives through simple snacks and simple ingredients! The snacks are vegan, gluten-free, high protein, high fiber, and made of only natural ingredients. Additionally, money from every pouch goes to No Kid Hungry and the National Eating Disorder Association.",www.ahavfood.com,nan,Formerly Accelerator/Incubator backed,Consumer Products and Services (B2C),2023.0,Washington,United States,False,0.0,,,Duke Startup Showcase,2024,PitchBook
Duke,Anon ID,"Anon ID is a private, yet verifiable, Web3 version of Face ID tailored to the needs of the gaming and entertainment ticketing industries.",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Biotein,"Biotein is a wellness start-up developing an affordable, non-invasive, and trackable biological-age test to assess the risk of aging-related diseases and inform healthy lifestyle choices.",http://bioteinresearch.ca,nan,,"Biotechnology,Health Care,Life Science",2019-04-16,Toronto,CAN,False,0.0,,,Duke Startup Showcase,2024,Crunchbase
Duke,CarRole,"CarRole aims to build new connections between supply and demand in the auto industry, supplying a media sharing platform that encourages potential consumers to choose, drivers to create, car fans to assemble, and dealers to target.",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Demos,Demos is a constituent engagement tool that helps elected officials save time and gauge constituent sentiment with unprecedented granularity.,https://www.demos.org/,nan,,News,2000-01-01,New York,USA,False,0.0,,,Duke Startup Showcase,2024,Crunchbase
Duke,Dreamipsy,Offering fabrics that combine comfortable textiles with therapeutic benefits for enhanced sleep.,,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Drono Robotics,Drono is a robot for your roof.,http://drono.io/,nan,,"Artificial Intelligence (AI),Robotics",2015-01-01,London,GBR,False,0.0,,,Duke Startup Showcase,2024,Crunchbase
Duke,Fanful,"Fanful stands at the forefront of revolutionizing fan engagement in sports. As a B2B2C platform, we empower sports franchises and fans alike by offering white-labeled social media platforms enriched with gamification and loyalty rewards. Our mission is to deepen the emotional connection and foster a",https://www.fanful.app,nan,,"Apps,Mobile Apps,Software",2022-01-01,New York,USA,False,0.0,,,Duke Startup Showcase,2024,Crunchbase
Duke,Foundation AI,An AI copilot for healthcare quality reporting.,http://www.foundationai.com,2000000.0,,"Analytics,Artificial Intelligence (AI),Business Intelligence,Consulting,Data Mining,Document Management,Health Care,Machine Learning,SaaS,Software",2018-01-05,Tustin,USA,True,0.2,,,Duke Startup Showcase,2024,Crunchbase
Duke,GuidSET Medical,GuidSET Medical aims to improve patient outcomes for trauma-based and point-of-care procedures by developing user-friendly surgical devices that provide various forms of feedback during operation.,,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Infinity Portal,"Infinity Portal offers a customizable LED display with a 3D optical illusion effect, creating an infinite light tunnel from every perspective. The PORTAL is fully portable with a 3D-printed frame, allowing users to light up any room or environment.",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,"Jaylen Coleman BSE ’23, MEgM ’24","Infinity Portal offers a customizable LED display with a 3D optical illusion effect, creating an infinite light tunnel from every perspective. The PORTAL is fully portable with a 3D-printed frame, allowing users to light up any room or environment.",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Newton's Archive,Bangladesh's first and largest handcrafted scented candle store that delivers unique scents and gifts for loved ones.,,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,PurrfectSmile,PurrfectSmile is a smart hardware company revolutionizing pet oral care through innovative products paired with smart apps and AI-driven analysis for proactive pet health management.,,,,,,,,True,0.4,,,Duke Startup Showcase,2024,
Duke,SaveOr,"SaveOr is an easy-to-use software platform that generates better outcomes for families by providing a solution for managing the transfer of tangible personal property. Families often neglect to make plans for their treasured possessions following their passing, which can result in family conflict an",https://saveor.com,nan,,"Information Technology,Software",nan,Potomac,USA,False,0.0,,,Duke Startup Showcase,2024,Crunchbase
Duke,Sync60,Sync60's Learning and Employment Record platform enables workforce development organizations and community colleges to better support their current and future job seekers.,,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Joe Janey MBA/MPP ’25,Sync60's Learning and Employment Record platform enables workforce development organizations and community colleges to better support their current and future job seekers.,,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,TOWSTER,Defense medical technology startup TOWSTER is pioneering casualty evacuations for clandestine denied-airspace combat scenarios while offering en route hyperbaric oxygen therapy and covert underwater evacuation capabilities.,,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Alleviate Health,AI-supported automated scheduling and care programs for medical/dental practices and hospitals,www.alleviatehealth.care,4.300001,Venture Capital-Backed,Healthcare,2023.0,Durham,United States,True,0.2,,,Duke Startup Showcase,2024,PitchBook
Duke,"John Xu, Saathvik Boompelli, Arnav Jindal, Ajay Krishnamurthy",AI-supported automated scheduling and care programs for medical/dental practices and hospitals,,,,,,,,True,0.2,,,Duke Startup Showcase,2024,
Duke,Aurganics,"Aurganics creates plant-powered solutions for melanin-rich skin, because our skin is worth more than gold (Au). Aurganics products inhibit excess melanin production at the source without compromising your skin.",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Beta Care,"Betacare is an m-health company that is democratizing healthcare for all in Sub-Saharan Africa irrespective of their socioeconomic status or geographical location by providing health education, health insurance, and medical services that are accessible, convenient and affordable.",https://www.betacare.dk,nan,,"B2B,Manufacturing,Product Design",nan,Brabrand,DNK,False,0.0,,,Duke Startup Showcase,2024,Crunchbase
Duke,College to Climate,College to Climate is a global platform dedicated to helping college students find career opportunities in climate. We began by hosting virtual meetups and the platform quickly reached students on 6 continents and at over 70 universities.,www.collegetoclimate.co,nan,Accelerator/Incubator Backed,Consumer Products and Services (B2C),2023.0,Boston,United States,False,0.0,,,Duke Startup Showcase,2024,PitchBook
Duke,Download,"The DownLoad medical device transforms patient care in hospitals by automating one of the hospital’s dirtiest jobs - urine and stool measurement, delivering accurate, real-time data to effectively enhance nurses' quality of life and improve patient care.",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,EnvAns,"The first environmental marketplace that leverages the power of AI and community collaboration to improve physical spaces to be climate ready. EnvAns is connecting its users to certified products, research, and trainings to ensure the country is climate ready.",,,,,,,,True,0.2,,,Duke Startup Showcase,2024,
Duke,Fleet Vision,A market intelligence service for commercial electric vehicle charging infrastructure developers that uses computer vision to provide unique prospective customer data enabling superior business development performance.,,,,,,,,True,0.2,,,Duke Startup Showcase,2024,
Duke,Ganglion,Ganglion equips neuro-ICU and stepdown nurses with a mobile medical device that increases their access to affordable and accurate pupillary screening in clinical care.,,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Hayhabots,"HayhaBots sells software for automating purchases on online stores, with many resellers leveraging HayhaBots' fast checkout speed to buy items before they sell out.",https://hayhabots.com,nan,,"Information Technology,Retail,Software",nan,nan,nan,False,0.0,,,Duke Startup Showcase,2024,Crunchbase
Duke,Himayat,"Himayat is a comprehensive digital HR management and employment benefits platform serving urban households and domestic workers (DWs) in India, where currently 500 million households employ at least one domestic worker. Through Himayat, employers can save money, recriut, and retain consistent labor,",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,IZUCHI Inc,"IZUCHI provides the knowledge, guidance, and confidence to have more choices, freedom, and impact through holistic financial literacy and advisory.",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,OfSpectrum,AI-driven text-to-speech production and protection.,www.ofspectrum.com,0.02,Accelerator/Incubator Backed,Information Technology,2024.0,Los Angeles,United States,True,0.4,,,Duke Startup Showcase,2024,PitchBook
Duke,QuikCal,QuikCal digitizes construction delivery management whiteboards for commercial general contractors.,,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Sirrona,"We are driving a paradigm-shifting collaboration between Duke's MBA program and the medical school, pioneering a groundbreaking therapy that triggers cancer apoptosis, poised to revolutionize cancer treatment.",,,,,,,,False,0.0,,,Duke Startup Showcase,2024,
Duke,Styl,A personalized Tinder-like shopping experience.,https://www.styl.ai/,110000.0,,"Apps,Beauty,Local",2015-01-01,Bengaluru,IND,False,0.0,,,Duke Startup Showcase,2024,Crunchbase
Duke,The Classroom Company,We're building tomorrow's classroom by carefully integrating software and AI that supports student-teacher relationships.,,,,,,,,True,0.2,,,Duke Startup Showcase,2024,
Duke,Viewflow Medical,"Viewflow's groundbreaking technology promises to revolutionize blood flow assessment during surgery, providing surgeons with real-time and quantitative insights, ultimately enhancing patient care and reducing complications.",www.viewflow.ai,5.021971,Venture Capital-Backed,Healthcare,2014.0,Raleigh,United States,False,0.0,,,Duke Startup Showcase,2024,PitchBook
